address,lat,lon,source,raw_json
日本、〒343-0042 埼玉県越谷市千間台東２丁目２３−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0032 埼玉県越谷市袋山９４４−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0042 埼玉県越谷市千間台東４丁目８４９−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0042 埼玉県越谷市千間台東２丁目１３−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0041 埼玉県越谷市千間台西３丁目1−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒344-0016 埼玉県春日部市本田町１丁目１７３−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0112 埼玉県北葛飾郡松伏町松葉１丁目6−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0042 埼玉県越谷市千間台東１丁目6−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒344-0012 埼玉県春日部市六軒町３１９−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0002 埼玉県越谷市平方９９−１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒344-0016 埼玉県春日部市本田町１丁目７７,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0003 埼玉県越谷市船渡２３６２−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒343-0044 埼玉県越谷市大泊５９０−６３,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0043 千葉県千葉市稲毛区小仲台１丁目６−２１ アフェット稲毛2 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0023 千葉県千葉市稲毛区緑町１丁目１８−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0013 千葉県千葉市中央区中央３丁目５−１ 千葉中央トーセイビル 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0043 千葉県千葉市稲毛区小仲台２丁目２−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0032 千葉県千葉市中央区登戸１丁目２２−２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒264-0024 千葉県千葉市若葉区高品町８９９−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0033 千葉県千葉市中央区春日２丁目２５−６ 外山ビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒264-0026 千葉県千葉市若葉区西都賀１丁目２１−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0051 千葉県千葉市稲毛区園生町９５５−１６,,,nominatim,"{""note"": ""no_result""}"
"井本稲毛動物クリニック 1f, ７丁目-２０-1 小仲台 稲毛区 千葉市 千葉県 263-0043 日本",,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0007 千葉県千葉市中央区祐光２丁目１１−１２ ＳＫマンション １０７号室,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0051 千葉県千葉市稲毛区園生町４７０−１ 103,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0843 千葉県千葉市中央区末広１丁目３−２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0851 千葉県千葉市中央区矢作町５７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0001 千葉県千葉市中央区都町１丁目９−４５ 那波ビル 102号,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0027 千葉県千葉市中央区新田町９−３ セイタイビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒264-0024 千葉県千葉市若葉区高品町２８１,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0024 千葉県千葉市中央区中央港１丁目２７,,,nominatim,"{""note"": ""no_result""}"
日本、〒264-0024 千葉県千葉市若葉区高品町２５０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0043 千葉県千葉市稲毛区小仲台４丁目７−６ KBビル 3階,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0024 千葉県千葉市稲毛区穴川３丁目１１−７９ 内藤ビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒264-0024 千葉県千葉市若葉区高品町１５８５−２１ ハイネス高品 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0012 千葉県千葉市中央区本町２丁目２−６ パークサイド小柴 101,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0018 千葉県千葉市中央区院内２丁目１３−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0022 千葉県千葉市中央区神明町１３−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0808 千葉県千葉市中央区星久喜町１７０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒263-0043 千葉県千葉市稲毛区小仲台１丁目４−２０ イオン稲毛 2階 ペテモ内,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0001 千葉県千葉市中央区都町１丁目３４−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒260-0014 千葉県千葉市中央区本千葉町１５−１ ﾐﾗﾏｰﾚSCﾐｰｵ2 1 階-1,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0141 千葉県市原市ちはら台東１丁目25−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0141 千葉県市原市ちはら台東４丁目１２−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒266-0033 千葉県千葉市緑区おゆみ野南５丁目３７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0143 千葉県市原市ちはら台西２丁目２−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0141 千葉県市原市ちはら台東９丁目７−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0171 千葉県市原市潤井戸１９５４−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒290-0142 千葉県市原市ちはら台南３丁目８−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒266-0033 千葉県千葉市緑区おゆみ野南５丁目３７−１ １階,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0812 千葉県木更津市矢那１８７９−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0812 千葉県木更津市矢那３９８０−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0801 千葉県木更津市請西１８９９−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0818 千葉県木更津市かずさ鎌足２丁目２−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0038 千葉県木更津市ほたる野１丁目３１−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0043 千葉県木更津市東太田４丁目１８−１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0801 千葉県木更津市請西４丁目８−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0034 千葉県木更津市伊豆島１８９５,,,nominatim,"{""note"": ""no_result""}"
日本、〒292-0812 千葉県木更津市矢那４４３４−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0805 千葉県船橋市二和東６丁目３−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0853 千葉県船橋市金杉,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0817 千葉県船橋市高根町２２３８,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0048 千葉県船橋市丸山１丁目２５−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0103 千葉県鎌ケ谷市丸山１丁目２−２８,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0805 千葉県船橋市二和東５丁目２２−１ ワーゲンビル 1F 第一,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0806 千葉県船橋市二和西４丁目２３−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0047 千葉県船橋市藤原４丁目４−３５ ソレイユ 102,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0866 千葉県船橋市夏見台５丁目１１−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0851 千葉県船橋市馬込町９８１−２２,,,nominatim,"{""note"": ""no_result""}"
日本、〒270-1432 千葉県白井市冨士102ｰ17,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0137 千葉県鎌ケ谷市道野辺中央２丁目７−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0813 千葉県船橋市南三咲２丁目５−１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0048 千葉県船橋市丸山４丁目４６−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0122 千葉県鎌ケ谷市東初富４丁目１６−２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0866 千葉県船橋市夏見台４丁目２２−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒270-1432 千葉県白井市冨士１０４−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0122 千葉県鎌ケ谷市東初富６丁目３−１７ アベニュー鎌ヶ谷 101,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0814 千葉県船橋市新高根２丁目１５−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0806 千葉県船橋市二和西６丁目２３−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0105 千葉県鎌ケ谷市鎌ケ谷１丁目６−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒274-0801 千葉県船橋市高野台３丁目２４−７２,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0122 千葉県鎌ケ谷市東初富３丁目１−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0103 千葉県鎌ケ谷市丸山３丁目８−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒273-0855 千葉県船橋市馬込西１丁目６−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0023 神奈川県横浜市中区山下町１４７ ヒナガタビル 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0054 神奈川県横浜市神奈川区山内町１５−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0862 神奈川県横浜市中区山手町１８４−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0801 神奈川県横浜市中区新山下１丁目３−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0001 神奈川県横浜市中区新港２丁目１−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0057 神奈川県横浜市中区曙町２丁目２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒232-0004 神奈川県横浜市南区前里町１丁目２５ 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒232-0021 神奈川県横浜市南区真金町１丁目１ 片岡ビル1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0015 神奈川県横浜市中区尾上町６丁目９０,,,nominatim,"{""note"": ""no_result""}"
日本、〒232-0021 神奈川県横浜市南区真金町１丁目７−３８ エミールハイツ 106,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0823 神奈川県横浜市神奈川区二ツ谷町１０−３ City Court 横浜,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0033 神奈川県横浜市中区長者町３丁目８−２ 東蒼ビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0822 神奈川県横浜市神奈川区西神奈川１丁目17−５ 笹川ビル 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0812 神奈川県横浜市神奈川区平川町３−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0011 神奈川県横浜市中区太田町６丁目７０,,,nominatim,"{""note"": ""no_result""}"
"Link-I, ４丁目-27-5 反町 神奈川区 横浜市 神奈川県 221-0825 日本",,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0868 神奈川県横浜市中区石川町３丁目１０６−４ グレース元町 401,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0861 神奈川県横浜市中区元町１丁目59−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0045 神奈川県横浜市中区伊勢佐木町２丁目１１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0023 神奈川県横浜市中区山下町１６８−１ レイトンハウス 4F,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0048 神奈川県横浜市中区蓬莱町２丁目６−１４ 戸賀崎ビル 2f,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0861 神奈川県横浜市中区元町２丁目８４ パサージュ元町 ３F,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0007 神奈川県横浜市中区弁天通１丁目１−１ １F,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0056 神奈川県横浜市中区若葉町２丁目２１−２０３,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0048 神奈川県横浜市中区蓬莱町２丁目6−１４ 戸賀崎ビル 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0841 神奈川県横浜市神奈川区松本町２丁目１７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0035 神奈川県横浜市神奈川区星野町１０ Historia Residense 海舟 105号室,,,nominatim,"{""note"": ""no_result""}"
日本、〒231-0047 神奈川県横浜市中区羽衣町３丁目６３ 羽衣ビル １階-B,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0032 神奈川県横浜市港北区大豆戸町３５７ クリオコートＮ,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0037 神奈川県横浜市港北区大倉山４丁目２６−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0802 神奈川県横浜市神奈川区六角橋６丁目２９−１６ エミネンス白楽 208,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0841 神奈川県横浜市神奈川区松本町２丁目17−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒226-0002 神奈川県横浜市緑区東本郷６丁目２−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0822 神奈川県横浜市神奈川区西神奈川２丁目９−１１ SustainuS 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0026 神奈川県横浜市港北区篠原町２８０５,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0865 神奈川県横浜市神奈川区片倉２丁目７２−１４ 明秀学舎 片倉校,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0801 神奈川県横浜市神奈川区神大寺２丁目１−１６ １F,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0034 神奈川県横浜市港北区岸根町４１３−４ ハルハイム,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0862 神奈川県横浜市神奈川区三枚町１０４−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0822 神奈川県横浜市神奈川区西神奈川３丁目９−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0824 神奈川県横浜市神奈川区三枚町５５２−４３,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0864 神奈川県横浜市神奈川区菅田町９２３ 第一さくらビル 4階,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0026 神奈川県横浜市港北区篠原町１４９７−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0802 神奈川県横浜市神奈川区六角橋６丁目１−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0851 神奈川県横浜市神奈川区三ツ沢中町８ 8-24-3,,,nominatim,"{""note"": ""no_result""}"
日本、〒222-0036 神奈川県横浜市港北区小机町３３００,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0864 神奈川県横浜市神奈川区菅田町８９０−２４,,,nominatim,"{""note"": ""no_result""}"
日本、〒221-0802 神奈川県横浜市神奈川区六角橋１丁目３２−３２−７,,,nominatim,"{""note"": ""no_result""}"
